sample_ID	expr	species	cell_type
humanH193000248	80.4946435493476	Human	VLMC1
chimpC193200148	133.004492142188	Chimp	VLMC1
chimpC193200248	90.7954681799066	Chimp	VLMC1
chimpC193200348	50.2363121279237	Chimp	VLMC1
chimpC193200448	56.2336571557045	Chimp	VLMC1
chimpC193200548	86.2955064536123	Chimp	VLMC1
chimpC193200647	143.074562310607	Chimp	VLMC1
chimpC193200748	94.9062201381932	Chimp	VLMC1
gorillaG193200148	56.7363372105429	Gorilla	VLMC1
gorillaG193200248	109.811240006273	Gorilla	VLMC1
gorillaG203200148	83.0814061515592	Gorilla	VLMC1
gorillaG203200248	84.6065394856451	Gorilla	VLMC1
rhesusQ192601048	126.357224287509	Rhesus	VLMC1
rhesusQ192601148	92.9101650995478	Rhesus	VLMC1
rhesusQ192601548	117.129983914973	Rhesus	VLMC1
marmosetbi00548	37.0579302627935	Marmoset	VLMC1
marmosetbi00648	26.7107787737059	Marmoset	VLMC1
marmosetbi00748	56.2360503453599	Marmoset	VLMC1
humanH183000148	286.478461021784	Human	Vip1
humanH183000249	272.493095067841	Human	Vip1
humanH193000149	441.214885013354	Human	Vip1
humanH193000249	345.795346965046	Human	Vip1
humanH200102343	289.868411450331	Human	Vip1
chimpC193200149	691.794552541082	Chimp	Vip1
chimpC193200249	622.043804297172	Chimp	Vip1
chimpC193200349	585.768834960777	Chimp	Vip1
chimpC193200449	595.967807203779	Chimp	Vip1
chimpC193200549	605.071136729057	Chimp	Vip1
chimpC193200648	405.714813769501	Chimp	Vip1
chimpC193200749	578.836110798915	Chimp	Vip1
gorillaG193200149	458.149854261355	Gorilla	Vip1
gorillaG193200249	506.697510254085	Gorilla	Vip1
gorillaG203200149	280.931446515987	Gorilla	Vip1
gorillaG203200249	415.333812250459	Gorilla	Vip1
rhesusQ192601049	574.95362596962	Rhesus	Vip1
rhesusQ192601149	570.912883239118	Rhesus	Vip1
rhesusQ192601549	446.92437675055	Rhesus	Vip1
marmosetbi00549	299.976717686262	Marmoset	Vip1
marmosetbi00649	284.699457472119	Marmoset	Vip1
marmosetbi00749	283.448968612832	Marmoset	Vip1
humanH183000149	164.30461626793	Human	Vip2
humanH183000250	107.031109648074	Human	Vip2
humanH193000150	183.848279862694	Human	Vip2
humanH193000250	159.220891006943	Human	Vip2
humanH200102344	169.020484686774	Human	Vip2
chimpC193200150	327.795394417181	Chimp	Vip2
chimpC193200250	340.570039168151	Chimp	Vip2
chimpC193200350	292.636654068691	Chimp	Vip2
chimpC193200450	294.239036458324	Chimp	Vip2
chimpC193200550	224.529605820836	Chimp	Vip2
chimpC193200649	220.895180818187	Chimp	Vip2
chimpC193200750	293.762389233669	Chimp	Vip2
gorillaG193200150	217.775513912217	Gorilla	Vip2
gorillaG193200250	287.558297233825	Gorilla	Vip2
gorillaG203200150	157.677030986142	Gorilla	Vip2
gorillaG203200250	234.142350821299	Gorilla	Vip2
rhesusQ192601050	691.567505636133	Rhesus	Vip2
rhesusQ192601150	485.231266998588	Rhesus	Vip2
rhesusQ192601550	385.487701409533	Rhesus	Vip2
marmosetbi00550	408.199567691352	Marmoset	Vip2
marmosetbi00650	317.297958840837	Marmoset	Vip2
marmosetbi00750	336.693576534141	Marmoset	Vip2
humanH183000150	346.092438580518	Human	Vip3
humanH183000251	233.3113216897	Human	Vip3
humanH193000151	317.780937865524	Human	Vip3
humanH193000251	305.362643976422	Human	Vip3
humanH200102345	319.731939602497	Human	Vip3
chimpC193200151	502.461407255845	Chimp	Vip3
chimpC193200251	551.282214314896	Chimp	Vip3
chimpC193200351	444.612539789298	Chimp	Vip3
chimpC193200451	431.872296987564	Chimp	Vip3
chimpC193200551	454.74513377475	Chimp	Vip3
chimpC193200650	354.021888441049	Chimp	Vip3
chimpC193200751	438.035906324645	Chimp	Vip3
gorillaG193200151	330.096802962148	Gorilla	Vip3
gorillaG193200251	389.632678589041	Gorilla	Vip3
gorillaG203200151	228.871474592699	Gorilla	Vip3
gorillaG203200251	363.230963215859	Gorilla	Vip3
rhesusQ192601051	563.359977577446	Rhesus	Vip3
rhesusQ192601151	559.783064074502	Rhesus	Vip3
rhesusQ192601551	523.446594927691	Rhesus	Vip3
marmosetbi00551	350.644279804334	Marmoset	Vip3
marmosetbi00651	297.491451121828	Marmoset	Vip3
marmosetbi00751	344.476958549012	Marmoset	Vip3
humanH183000151	277.282891962563	Human	Vip4
humanH183000252	131.173597291834	Human	Vip4
humanH193000152	201.492981342816	Human	Vip4
humanH193000252	172.837035756872	Human	Vip4
humanH200102346	200.018561945684	Human	Vip4
chimpC193200152	245.011521240075	Chimp	Vip4
chimpC193200252	309.989100275942	Chimp	Vip4
chimpC193200352	180.871621574002	Chimp	Vip4
chimpC193200452	192.38880277147	Chimp	Vip4
chimpC193200552	214.593230680793	Chimp	Vip4
chimpC193200651	161.574027768842	Chimp	Vip4
chimpC193200752	211.94680255235	Chimp	Vip4
gorillaG193200152	181.139718584637	Gorilla	Vip4
gorillaG193200252	242.480892718466	Gorilla	Vip4
gorillaG203200152	189.557244379556	Gorilla	Vip4
gorillaG203200252	178.728350816591	Gorilla	Vip4
rhesusQ192601052	333.337081143745	Rhesus	Vip4
rhesusQ192601152	188.20395653785	Rhesus	Vip4
rhesusQ192601552	208.182850632102	Rhesus	Vip4
marmosetbi00552	200.827888338983	Marmoset	Vip4
marmosetbi00652	141.647106677058	Marmoset	Vip4
marmosetbi00752	121.364903936965	Marmoset	Vip4
humanH183000152	262.793480666649	Human	Vip5
humanH183000253	243.710787763381	Human	Vip5
humanH193000153	294.669000070586	Human	Vip5
humanH193000253	284.323010552396	Human	Vip5
humanH200102347	204.572883596023	Human	Vip5
chimpC193200153	350.789772745891	Chimp	Vip5
chimpC193200253	374.995924572409	Chimp	Vip5
chimpC193200353	335.955810640469	Chimp	Vip5
chimpC193200453	299.343413855201	Chimp	Vip5
chimpC193200553	316.856483989495	Chimp	Vip5
chimpC193200652	295.680192023274	Chimp	Vip5
chimpC193200753	306.619824633556	Chimp	Vip5
gorillaG193200153	297.120295661005	Gorilla	Vip5
gorillaG193200253	360.594083134222	Gorilla	Vip5
gorillaG203200153	197.469978748113	Gorilla	Vip5
gorillaG203200253	280.401882438057	Gorilla	Vip5
rhesusQ192601053	767.297893658697	Rhesus	Vip5
rhesusQ192601153	602.040849485015	Rhesus	Vip5
rhesusQ192601553	530.074673584216	Rhesus	Vip5
marmosetbi00553	511.651635838269	Marmoset	Vip5
marmosetbi00653	358.623237624991	Marmoset	Vip5
marmosetbi00753	424.6297981491	Marmoset	Vip5
humanH183000153	173.355423664678	Human	Vip6
humanH183000254	138.146312006623	Human	Vip6
humanH193000154	146.585214936993	Human	Vip6
humanH193000254	159.964518611282	Human	Vip6
humanH200102348	144.177592446361	Human	Vip6
chimpC193200154	259.880143736819	Chimp	Vip6
chimpC193200254	247.101797366145	Chimp	Vip6
chimpC193200354	274.780578568967	Chimp	Vip6
chimpC193200454	306.545324009724	Chimp	Vip6
chimpC193200554	268.42296528109	Chimp	Vip6
chimpC193200653	250.968982109017	Chimp	Vip6
chimpC193200754	197.324402700727	Chimp	Vip6
gorillaG193200154	239.672814289752	Gorilla	Vip6
gorillaG193200254	283.360409722629	Gorilla	Vip6
gorillaG203200154	163.60811085499	Gorilla	Vip6
gorillaG203200254	283.693019526076	Gorilla	Vip6
rhesusQ192601054	407.051602673025	Rhesus	Vip6
rhesusQ192601154	312.543615158429	Rhesus	Vip6
rhesusQ192601554	352.368345810531	Rhesus	Vip6
marmosetbi00554	290.344258379741	Marmoset	Vip6
marmosetbi00654	162.574385118444	Marmoset	Vip6
marmosetbi00754	187.291983568752	Marmoset	Vip6
humanH183000154	491.665853891942	Human	Vip7
humanH183000255	368.543650900934	Human	Vip7
humanH193000155	402.244561601933	Human	Vip7
humanH193000255	416.723461416473	Human	Vip7
humanH200102349	441.728530806398	Human	Vip7
chimpC193200155	594.318336771987	Chimp	Vip7
chimpC193200255	619.135405784898	Chimp	Vip7
chimpC193200355	500.656874922532	Chimp	Vip7
chimpC193200455	509.581655328551	Chimp	Vip7
chimpC193200555	554.752361657541	Chimp	Vip7
chimpC193200654	409.457258464235	Chimp	Vip7
chimpC193200755	582.117762013286	Chimp	Vip7
gorillaG193200155	489.718459189124	Gorilla	Vip7
gorillaG193200255	564.655602171946	Gorilla	Vip7
gorillaG203200155	351.34435842091	Gorilla	Vip7
gorillaG203200255	557.098032589725	Gorilla	Vip7
rhesusQ192601055	756.496417481018	Rhesus	Vip7
rhesusQ192601155	814.77312041103	Rhesus	Vip7
rhesusQ192601555	554.445808459883	Rhesus	Vip7
marmosetbi00555	474.357625003076	Marmoset	Vip7
marmosetbi00655	401.908199182307	Marmoset	Vip7
marmosetbi00755	393.788378084991	Marmoset	Vip7
humanH183000155	361.743092785753	Human	Vip8
humanH183000256	321.175137973143	Human	Vip8
humanH193000156	269.725786758752	Human	Vip8
humanH193000256	323.519874775178	Human	Vip8
humanH200102350	246.45978979468	Human	Vip8
chimpC193200156	638.922127755407	Chimp	Vip8
chimpC193200256	508.495558952587	Chimp	Vip8
chimpC193200356	480.504967456708	Chimp	Vip8
chimpC193200456	408.758947514477	Chimp	Vip8
chimpC193200556	472.73993349097	Chimp	Vip8
chimpC193200655	420.194553969466	Chimp	Vip8
chimpC193200756	546.104917927206	Chimp	Vip8
gorillaG193200156	278.385189778101	Gorilla	Vip8
gorillaG193200256	451.450581876501	Gorilla	Vip8
gorillaG203200156	252.704022555998	Gorilla	Vip8
gorillaG203200256	373.522828321711	Gorilla	Vip8
rhesusQ192601056	549.219067127118	Rhesus	Vip8
rhesusQ192601156	328.536458526205	Rhesus	Vip8
rhesusQ192601556	390.496432011736	Rhesus	Vip8
marmosetbi00556	339.574398233597	Marmoset	Vip8
marmosetbi00656	277.044051596468	Marmoset	Vip8
marmosetbi00756	298.724199575081	Marmoset	Vip8
